,name
20811,tyrion lannister
20812,daenerys targaryen
20813,tyrion lannister
20814,daenerys targaryen
20815,tyrion lannister
20816,daenerys targaryen
20817,tyrion lannister
20818,daenerys targaryen
20819,tyrion lannister
20820,daenerys targaryen
20821,tyrion lannister
20822,daenerys targaryen
20823,tyrion lannister
20824,jon snow
20825,daenerys targaryen
20826,daenerys targaryen
20827,daenerys targaryen
20828,jon snow
20829,daenerys targaryen
20830,jon snow
20831,daenerys targaryen
20832,jon snow
20833,daenerys targaryen
20834,jon snow
20835,daenerys targaryen
20836,jon snow
20837,daenerys targaryen
20838,jon snow
20839,jon snow
20840,daenerys targaryen
20841,sansa stark
20842,wolkan
20843,sansa stark
20844,yohn
20845,sansa stark
20846,wolkan
20847,sansa stark
20848,wolkan
20849,sansa stark
20850,yohn
20851,sansa stark
20852,sansa stark
20853,yohn
20854,sansa stark
20855,yohn
20856,yohn
20857,petyr baelish
20858,sansa stark
20859,petyr baelish
20860,sansa stark
20861,petyr baelish
20862,sansa stark
20863,petyr baelish
20864,petyr baelish
20865,guard
20866,bran stark
20867,sansa stark
20868,bran stark
20869,sansa stark
20870,bran stark
20871,sansa stark
20872,bran stark
20873,sansa stark
20874,bran stark
20875,sansa stark
20876,bran stark
20877,sansa stark
20878,bran stark
20879,sansa stark
20880,bran stark
20881,sansa stark
20882,bran stark
20883,marwyn
20884,marwyn
20885,jorah mormont
20886,marwyn
20887,marwyn
20888,jorah mormont
20889,jorah mormont
20890,marwyn
20891,marwyn
20892,jorah mormont
20893,sam tarly
20894,sam tarly
20895,jorah mormont
20896,jorah mormont
20897,sam tarly
20898,jorah mormont
20899,sam tarly
20900,marwyn
20901,sam tarly
20902,marwyn
20903,sam tarly
20904,marwyn
20905,sam tarly
20906,marwyn
20907,sam tarly
20908,marwyn
20909,sam tarly
20910,marwyn
20911,sam tarly
20912,marwyn
20913,marwyn
20914,marwyn
20915,daenerys targaryen
20916,varys
20917,daenerys targaryen
20918,tyrion lannister
20919,daenerys targaryen
20920,missandei
20921,tyrion lannister
20922,daenerys targaryen
20923,varys
20924,missandei
20925,varys
20926,tyrion lannister
20927,tyrion lannister
20928,tyrion lannister
20929,tyrion lannister
20930,man
20931,tyrion lannister
20932,tyrion lannister
20933,tyrion lannister
20934,tyrion lannister
20935,tyrion lannister
20936,tyrion lannister
20937,tyrion lannister
20938,tyrion lannister
20939,unsullied
20940,grey worm
20941,grey worm
20942,olenna tyrell
20943,jaime lannister
20944,olenna tyrell
20945,jaime lannister
20946,olenna tyrell
20947,jaime lannister
20948,olenna tyrell
20949,jaime lannister
20950,olenna tyrell
20951,jaime lannister
20952,olenna tyrell
20953,jaime lannister
20954,olenna tyrell
20955,olenna tyrell
20956,jaime lannister
20957,olenna tyrell
20958,jaime lannister
20959,olenna tyrell
20960,jaime lannister
20961,olenna tyrell
20962,jaime lannister
20963,olenna tyrell
20964,jaime lannister
20965,olenna tyrell
20966,jaime lannister
20967,olenna tyrell
20968,jaime lannister
20969,olenna tyrell
20970,olenna tyrell
20971,end
20972,jaime lannister
20973,jaime lannister
20974,bronn
20975,jaime lannister
20976,bronn
20977,jaime lannister
20978,bronn
20979,jaime lannister
20980,jaime lannister
20981,bronn
20982,bronn
20983,bronn
20984,jaime lannister
20985,bronn
20986,jaime lannister
20987,bronn
20988,jaime lannister
20989,jaime lannister
20990,bronn
20991,jaime lannister
20992,bronn
20993,jaime lannister
20994,bronn
20995,randyll
20996,randyll
20997,jaime lannister
20998,dickon
20999,jaime lannister
21000,jaime lannister
21001,bronn
21002,jaime lannister
21003,randyll
21004,dickon
21005,randyll
21006,cersei lannister
21007,tycho
21008,cersei lannister
21009,tycho
21010,cersei lannister
21011,tycho
21012,cersei lannister
21013,tycho
21014,cersei lannister
21015,tycho
21016,cersei lannister
21017,tycho
21018,cersei lannister
21019,tycho
21020,bran stark
21021,petyr baelish
21022,petyr baelish
21023,petyr baelish
21024,bran stark
21025,petyr baelish
21026,bran stark
21027,petyr baelish
21028,petyr baelish
21029,petyr baelish
21030,bran stark
21031,bran stark
21032,petyr baelish
21033,petyr baelish
21034,bran stark
21035,petyr baelish
21036,meera
21037,meera
21038,bran stark
21039,meera
21040,bran stark
21041,meera
21042,bran stark
21043,meera
21044,bran stark
21045,meera
21046,bran stark
21047,meera
21048,bran stark
21049,meera
21050,meera
21051,meera
21052,arya stark
21053,man
21054,arya stark
21055,man
21056,arya stark
21057,man
21058,arya stark
21059,man
21060,man
21061,arya stark
21062,man
21063,man
21064,man
21065,arya stark
21066,man
21067,arya stark
21068,man
21069,arya stark
21070,man
21071,man
21072,arya stark
21073,arya stark
21074,man
21075,man
21076,arya stark
21077,man
21078,man
21079,man
21080,man
21081,sansa stark
21082,man
21083,man
21084,man
21085,sansa stark
21086,arya stark
21087,arya stark
21088,sansa stark
21089,sansa stark
21090,sansa stark
21091,sansa stark
21092,arya stark
21093,sansa stark
21094,arya stark
21095,sansa stark
21096,arya stark
21097,sansa stark
21098,arya stark
21099,arya stark
21100,arya stark
21101,sansa stark
21102,arya stark
21103,sansa stark
21104,arya stark
21105,sansa stark
21106,sansa stark
21107,arya stark
21108,sansa stark
21109,arya stark
21110,sansa stark
21111,sansa stark
21112,arya stark
21113,bran stark
21114,bran stark
21115,arya stark
21116,bran stark
21117,arya stark
21118,bran stark
21119,sansa stark
21120,bran stark
21121,arya stark
21122,sansa stark
21123,bran stark
21124,arya stark
21125,sansa stark
21126,arya stark
21127,bran stark
21128,arya stark
21129,bran stark
21130,arya stark
21131,arya stark
21132,sansa stark
21133,sansa stark
21134,sansa stark
21135,bran stark
21136,sansa stark
21137,bran stark
21138,sansa stark
21139,arya stark
21140,bran stark
21141,sansa stark
21142,bran stark
21143,sansa stark
21144,bran stark
21145,bran stark
21146,arya stark
21147,bran stark
21148,arya stark
21149,arya stark
21150,podrick
21151,brienne
21152,podrick
21153,brienne
21154,brienne
21155,brienne
21156,daenerys targaryen
21157,missandei
21158,daenerys targaryen
21159,missandei
21160,daenerys targaryen
21161,daenerys targaryen
21162,missandei
21163,missandei
21164,daenerys targaryen
21165,jon snow
21166,daenerys targaryen
21167,daenerys targaryen
21168,daenerys targaryen
21169,jon snow
21170,jon snow
21171,jon snow
21172,daenerys targaryen
21173,jon snow
21174,jon snow
21175,jon snow
21176,daenerys targaryen
21177,jon snow
21178,daenerys targaryen
21179,jon snow
21180,daenerys targaryen
21181,jon snow
21182,daenerys targaryen
21183,jon snow
21184,daenerys targaryen
21185,jon snow
21186,jon snow
21187,daenerys targaryen
21188,daenerys targaryen
21189,jon snow
21190,daenerys targaryen
21191,daenerys targaryen
21192,jon snow
21193,daenerys targaryen
21194,daenerys targaryen
21195,jon snow
21196,daenerys targaryen
21197,tyrion lannister
21198,daenerys targaryen
21199,tyrion lannister
21200,daenerys targaryen
21201,davos
21202,daenerys targaryen
21203,tyrion lannister
21204,daenerys targaryen
21205,tyrion lannister
21206,daenerys targaryen
21207,daenerys targaryen
21208,tyrion lannister
21209,daenerys targaryen
21210,daenerys targaryen
21211,daenerys targaryen
21212,daenerys targaryen
21213,daenerys targaryen
21214,tyrion lannister
21215,daenerys targaryen
21216,tyrion lannister
21217,daenerys targaryen
21218,daenerys targaryen
21219,jon snow
21220,daenerys targaryen
21221,daenerys targaryen
21222,jon snow
21223,jon snow
21224,jon snow
21225,jon snow
21226,daenerys targaryen
21227,brienne
21228,brienne
21229,podrick
21230,brienne
21231,arya stark
21232,brienne
21233,brienne
21234,brienne
21235,arya stark
21236,podrick
21237,brienne
21238,arya stark
21239,sansa stark
21240,sansa stark
21241,sansa stark
21242,arya stark
21243,brienne
21244,arya stark
21245,brienne
21246,arya stark
21247,brienne
21248,brienne
21249,podrick
21250,brienne
21251,arya stark
21252,brienne
21253,brienne
21254,brienne
21255,brienne
21256,arya stark
21257,arya stark
21258,jon snow
21259,davos
21260,jon snow
21261,davos
21262,davos
21263,jon snow
21264,davos
21265,jon snow
21266,davos
21267,jon snow
21268,davos
21269,davos
21270,missandei
21271,missandei
21272,davos
21273,jon snow
21274,missandei
21275,jon snow
21276,missandei
21277,jon snow
21278,davos
21279,missandei
21280,davos
21281,jon snow
21282,missandei
21283,jon snow
21284,davos
21285,missandei
21286,davos
21287,missandei
21288,jon snow
21289,missandei
21290,jon snow
21291,missandei
21292,davos
21293,jon snow
21294,jon snow
21295,theon greyjoy
21296,theon greyjoy
21297,theon greyjoy
21298,theon greyjoy
21299,jon snow
21300,jon snow
21301,jon snow
21302,davos
21303,theon greyjoy
21304,davos
21305,theon greyjoy
21306,jon snow
21307,theon greyjoy
21308,randyll
21309,jaime lannister
21310,randyll
21311,jaime lannister
21312,randyll
21313,jaime lannister
21314,randyll
21315,dickon
21316,jaime lannister
21317,dickon
21318,bronn
21319,jaime lannister
21320,dickon
21321,jaime lannister
21322,dickon
21323,bronn
21324,dickon
21325,jaime lannister
21326,dickon
21327,bronn
21328,jaime lannister
21329,bronn
21330,bronn
21331,jaime lannister
21332,bronn
21333,jaime lannister
21334,jaime lannister
21335,bronn
21336,randyll
21337,randyll
21338,dickon
21339,randyll
21340,bronn
21341,jaime lannister
21342,bronn
21343,jaime lannister
21344,daenerys targaryen
21345,drogon
21346,jaime lannister
21347,jaime lannister
21348,jaime lannister
21349,archers
21350,drogon
21351,jaime lannister
21352,jaime lannister
21353,bronn
21354,jaime lannister
21355,jaime lannister
21356,bronn
21357,jaime lannister
21358,bronn
21359,tyrion lannister
21360,guard
21361,tyrion lannister
21362,jaime lannister
21363,drogon
21364,bronn
21365,daenerys targaryen
21366,tyrion lannister
21367,jaime lannister
21368,jaime lannister
21369,jaime lannister
21370,tyrion lannister
21371,jaime lannister
21372,end
21373,jaime lannister
21374,bronn
21375,jaime lannister
21376,bronn
21377,bronn
21378,bronn
21379,jaime lannister
21380,bronn
21381,jaime lannister
21382,bronn
21383,jaime lannister
21384,bronn
21385,jaime lannister
21386,bronn
21387,bronn
21388,bronn
21389,tyrion lannister
21390,daenerys targaryen
21391,daenerys targaryen
21392,daenerys targaryen
21393,randyll
21394,daenerys targaryen
21395,randyll
21396,tyrion lannister
21397,randyll
21398,daenerys targaryen
21399,tyrion lannister
21400,tyrion lannister
21401,randyll
21402,daenerys targaryen
21403,dickon
21404,randyll
21405,randyll
21406,daenerys targaryen
21407,randyll
21408,dickon
21409,tyrion lannister
21410,dickon
21411,dickon
21412,tyrion lannister
21413,tyrion lannister
21414,daenerys targaryen
21415,tyrion lannister
21416,daenerys targaryen
21417,tyrion lannister
21418,tyrion lannister
21419,daenerys targaryen
21420,daenerys targaryen
21421,daenerys targaryen
21422,daenerys targaryen
21423,drogon
21424,jaime lannister
21425,qyburn
21426,jaime lannister
21427,cersei lannister
21428,jaime lannister
21429,cersei lannister
21430,jaime lannister
21431,cersei lannister
21432,jaime lannister
21433,cersei lannister
21434,cersei lannister
21435,cersei lannister
21436,jaime lannister
21437,cersei lannister
21438,jaime lannister
21439,jaime lannister
21440,cersei lannister
21441,jaime lannister
21442,cersei lannister
21443,jaime lannister
21444,cersei lannister
21445,jaime lannister
21446,cersei lannister
21447,cersei lannister
21448,jaime lannister
21449,cersei lannister
21450,jon snow
21451,daenerys targaryen
21452,jon snow
21453,daenerys targaryen
21454,daenerys targaryen
21455,jon snow
21456,daenerys targaryen
21457,daenerys targaryen
21458,jon snow
21459,daenerys targaryen
21460,jon snow
21461,daenerys targaryen
21462,jon snow
21463,daenerys targaryen
21464,daenerys targaryen
21465,jon snow
21466,daenerys targaryen
21467,jon snow
21468,daenerys targaryen
21469,jon snow
21470,guard
21471,daenerys targaryen
21472,jorah mormont
21473,jorah mormont
21474,jorah mormont
21475,daenerys targaryen
21476,jon snow
21477,jorah mormont
21478,daenerys targaryen
21479,jorah mormont
21480,daenerys targaryen
21481,daenerys targaryen
21482,bran stark
21483,bran stark
21484,wolkan
21485,archmaester
21486,maester
21487,marwyn
21488,maester
21489,maester
21490,sam
21491,marwyn
21492,sam tarly
21493,sam tarly
21494,marwyn
21495,sam tarly
21496,marwyn
21497,sam tarly
21498,maester
21499,marwyn
21500,sam tarly
21501,sam tarly
21502,marwyn
21503,maester
21504,sam tarly
21505,marwyn
21506,sam tarly
21507,marwyn
21508,sam
21509,maester
21510,maester
21511,maester
21512,marwyn
21513,maester
21514,marwyn
21515,marwyn
21516,marwyn
21517,varys
21518,tyrion lannister
21519,varys
21520,tyrion lannister
21521,varys
21522,varys
21523,varys
21524,varys
21525,tyrion lannister
21526,varys
21527,tyrion lannister
21528,tyrion lannister
21529,varys
21530,tyrion lannister
21531,varys
21532,tyrion lannister
21533,tyrion lannister
21534,varys
21535,daenerys targaryen
21536,jon snow
21537,daenerys targaryen
21538,jon snow
21539,varys
21540,jon snow
21541,jon snow
21542,daenerys targaryen
21543,jon snow
21544,daenerys targaryen
21545,tyrion lannister
21546,jon snow
21547,tyrion lannister
21548,tyrion lannister
21549,daenerys targaryen
21550,tyrion lannister
21551,davos
21552,jon snow
21553,tyrion lannister
21554,varys
21555,tyrion lannister
21556,daenerys targaryen
21557,davos
21558,tyrion lannister
21559,daenerys targaryen
21560,varys
21561,jon snow
21562,jorah mormont
21563,daenerys targaryen
21564,jorah mormont
21565,jon snow
21566,davos
21567,jon snow
21568,davos
21569,jon snow
21570,daenerys targaryen
21571,jon snow
21572,daenerys targaryen
21573,robett
21574,yohn
21575,sansa stark
21576,sansa stark
21577,sansa stark
21578,arya stark
21579,sansa stark
21580,arya stark
21581,sansa stark
21582,arya stark
21583,sansa stark
21584,sansa stark
21585,arya stark
21586,sansa stark
21587,arya stark
21588,sansa stark
21589,sansa stark
21590,arya stark
21591,sansa stark
21592,arya stark
21593,sansa stark
21594,arya stark
21595,sansa stark
21596,arya stark
21597,sansa stark
21598,arya stark
21599,sansa stark
21600,sansa stark
21601,sansa stark
21602,arya stark
21603,arya stark
21604,davos
21605,tyrion lannister
21606,davos
21607,tyrion lannister
21608,davos
21609,tyrion lannister
21610,tyrion lannister
21611,davos
21612,tyrion lannister
21613,davos
21614,bronn
21615,jaime lannister
21616,bronn
21617,jaime lannister
21618,bronn
21619,jaime lannister
21620,bronn
21621,jaime lannister
21622,bronn
21623,bronn
21624,bronn
21625,bronn
21626,tyrion lannister
21627,jaime lannister
21628,tyrion lannister
21629,jaime lannister
21630,tyrion lannister
21631,jaime lannister
21632,tyrion lannister
21633,tyrion lannister
21634,jaime lannister
21635,tyrion lannister
21636,jaime lannister
21637,tyrion lannister
21638,jaime lannister
21639,tyrion lannister
21640,davos
21641,davos
21642,gendry baratheon
21643,davos
21644,gendry baratheon
21645,davos
21646,davos
21647,davos
21648,gendry baratheon
21649,davos
21650,gendry baratheon
21651,gendry baratheon
21652,davos
21653,gendry baratheon
21654,davos
21655,gendry baratheon
21656,gendry baratheon
21657,gendry baratheon
21658,davos
21659,gendry baratheon
21660,gendry baratheon
21661,gendry baratheon
21662,gendry baratheon
21663,gendry baratheon
21664,davos
21665,davos
21666,gendry baratheon
21667,gendry baratheon
21668,davos
21669,davos
21670,guard
21671,davos
21672,guard
21673,davos
21674,gendry baratheon
21675,guard
21676,gendry baratheon
21677,davos
21678,guard
21679,guard
21680,davos
21681,guard
21682,davos
21683,davos
21684,davos
21685,guard
21686,davos
21687,davos
21688,guard
21689,guard
21690,guard
21691,guard
21692,davos
21693,davos
21694,guard
21695,davos
21696,davos
21697,davos
21698,guard
21699,davos
21700,davos
21701,guard
21702,guard
21703,tyrion lannister
21704,guard
21705,davos
21706,davos
21707,guard
21708,gendry baratheon
21709,davos
21710,davos
21711,tyrion lannister
21712,jaime lannister
21713,cersei lannister
21714,qyburn
21715,qyburn
21716,qyburn
21717,jaime lannister
21718,cersei lannister
21719,jaime lannister
21720,cersei lannister
21721,cersei lannister
21722,jaime lannister
21723,cersei lannister
21724,jaime lannister
21725,cersei lannister
21726,jaime lannister
21727,cersei lannister
21728,cersei lannister
21729,jaime lannister
21730,cersei lannister
21731,jaime lannister
21732,cersei lannister
21733,jaime lannister
21734,cersei lannister
21735,cersei lannister
21736,jaime lannister
21737,cersei lannister
21738,jaime lannister
21739,cersei lannister
21740,cersei lannister
21741,jaime lannister
21742,jaime lannister
21743,cersei lannister
21744,gendry baratheon
21745,davos
21746,gendry baratheon
21747,davos
21748,gendry baratheon
21749,davos
21750,gendry baratheon
21751,davos
21752,davos
21753,jon snow
21754,jon snow
21755,davos
21756,jon snow
21757,gendry baratheon
21758,gendry baratheon
21759,jon snow
21760,davos
21761,gendry baratheon
21762,jon snow
21763,gendry baratheon
21764,jon snow
21765,gendry baratheon
21766,jon snow
21767,jon snow
21768,gendry baratheon
21769,davos
21770,gendry baratheon
21771,jon snow
21772,gendry baratheon
